[ 1797.475310] nouveau 0000:09:00.0: i2c: pad 0102: -> off
[ 1797.475312] nouveau 0000:09:00.0: i2c: pad 0103: fini
[ 1797.475314] nouveau 0000:09:00.0: i2c: pad 0103: -> off
[ 1797.475315] nouveau 0000:09:00.0: i2c: pad 0104: fini
[ 1797.475317] nouveau 0000:09:00.0: i2c: pad 0104: -> off
[ 1797.475318] nouveau 0000:09:00.0: i2c: pad 0105: fini
[ 1797.475320] nouveau 0000:09:00.0: i2c: pad 0105: -> off
[ 1797.475321] nouveau 0000:09:00.0: i2c: pad 0000: fini
[ 1797.475323] nouveau 0000:09:00.0: i2c: pad 0000: -> off
[ 1797.475327] nouveau 0000:09:00.0: i2c: pad 0001: fini
[ 1797.475328] nouveau 0000:09:00.0: i2c: pad 0001: -> off
[ 1797.475332] nouveau 0000:09:00.0: i2c: pad 0002: fini
[ 1797.475334] nouveau 0000:09:00.0: i2c: pad 0002: -> off
[ 1797.475338] nouveau 0000:09:00.0: i2c: pad 0003: fini
[ 1797.475339] nouveau 0000:09:00.0: i2c: pad 0003: -> off
[ 1797.475343] nouveau 0000:09:00.0: i2c: pad 010e: fini
[ 1797.475345] nouveau 0000:09:00.0: i2c: pad 010e: -> off
[ 1797.475347] nouveau 0000:09:00.0: i2c: reset completed in 71us
[ 1797.475348] nouveau 0000:09:00.0: gpio: reset running...
[ 1797.475364] nouveau 0000:09:00.0: gpio: reset completed in 14us
[ 1797.475366] nouveau 0000:09:00.0: privring: reset running...
[ 1797.475368] nouveau 0000:09:00.0: privring: reset completed in 0us
[ 1797.475369] nouveau 0000:09:00.0: devinit: reset running...
[ 1797.475371] nouveau 0000:09:00.0: devinit: reset completed in 0us
[ 1797.475372] nouveau 0000:09:00.0: bios: reset running...
[ 1797.475374] nouveau 0000:09:00.0: bios: reset completed in 0us
[ 1797.475375] nouveau 0000:09:00.0: pci: reset running...
[ 1797.475377] nouveau 0000:09:00.0: pci: reset completed in 0us
[ 1797.475378] nouveau 0000:09:00.0: top: reset running...
[ 1797.475380] nouveau 0000:09:00.0: top: reset completed in 0us
[ 1797.475384] nouveau 0000:09:00.0: fini completed in 238us...
[ 1797.475385] nouveau 0000:09:00.0: init running...
[ 1797.475387] nouveau 0000:09:00.0: mc: intr 0/04000000 requested by disp
[ 1797.475389] nouveau 0000:09:00.0: mc: intr 0/40000000 requested by privring
[ 1797.475391] nouveau 0000:09:00.0: mc: intr 0/10000000 requested by bus
[ 1797.475393] nouveau 0000:09:00.0: mc: intr 0/08002000 requested by fb
[ 1797.475394] nouveau 0000:09:00.0: mc: intr 0/02000000 requested by ltc
[ 1797.475396] nouveau 0000:09:00.0: mc: intr 0/01000000 requested by pmu
[ 1797.475398] nouveau 0000:09:00.0: mc: intr 0/00200000 requested by gpio
[ 1797.475400] nouveau 0000:09:00.0: mc: intr 0/00200000 requested by i2c
[ 1797.475401] nouveau 0000:09:00.0: mc: intr 0/00100000 requested by timer
[ 1797.475405] nouveau 0000:09:00.0: mc: intr 0/00000040 requested by ce1
[ 1797.475407] nouveau 0000:09:00.0: mc: intr 0/00000080 requested by ce2
[ 1797.475409] nouveau 0000:09:00.0: mc: intr 0/00020000 requested by mspdec
[ 1797.475411] nouveau 0000:09:00.0: mc: intr 0/00000001 requested by msppp
[ 1797.475413] nouveau 0000:09:00.0: mc: intr 0/00008000 requested by msvld
[ 1797.475422] nouveau 0000:09:00.0: top: init running...
[ 1797.475424] nouveau 0000:09:00.0: top: init completed in 0us
[ 1797.475425] nouveau 0000:09:00.0: pci: init running...
[ 1797.475427] nouveau 0000:09:00.0: pci: one-time init running...
[ 1797.475431] nouveau 0000:09:00.0: pci: pcie max speed: 8.0GT/s
[ 1797.475432] nouveau 0000:09:00.0: pci: one-time init completed in 5us
[ 1797.475447] nouveau 0000:09:00.0: pci: init completed in 20us
[ 1797.475449] nouveau 0000:09:00.0: bios: init running...
[ 1797.475450] nouveau 0000:09:00.0: bios: init completed in 0us
[ 1797.475452] nouveau 0000:09:00.0: devinit: init running...
[ 1797.475453] nouveau 0000:09:00.0: devinit: init completed in 0us
[ 1797.475455] nouveau 0000:09:00.0: privring: init running...
[ 1797.475468] nouveau 0000:09:00.0: privring: init completed in 11us
[ 1797.475469] nouveau 0000:09:00.0: gpio: init running...
[ 1797.475482] nouveau 0000:09:00.0: gpio: init completed in 12us
[ 1797.475484] nouveau 0000:09:00.0: i2c: init running...
[ 1797.475485] nouveau 0000:09:00.0: i2c: pad 0100: init
[ 1797.475487] nouveau 0000:09:00.0: i2c: pad 0100: -> off
[ 1797.475488] nouveau 0000:09:00.0: i2c: pad 0101: init
[ 1797.475490] nouveau 0000:09:00.0: i2c: pad 0101: -> off
[ 1797.475491] nouveau 0000:09:00.0: i2c: pad 0102: init
[ 1797.475493] nouveau 0000:09:00.0: i2c: pad 0102: -> off
[ 1797.475494] nouveau 0000:09:00.0: i2c: pad 0103: init
[ 1797.475496] nouveau 0000:09:00.0: i2c: pad 0103: -> off
[ 1797.475497] nouveau 0000:09:00.0: i2c: pad 0104: init
[ 1797.475499] nouveau 0000:09:00.0: i2c: pad 0104: -> off
[ 1797.475500] nouveau 0000:09:00.0: i2c: pad 0105: init
[ 1797.475502] nouveau 0000:09:00.0: i2c: pad 0105: -> off
[ 1797.475503] nouveau 0000:09:00.0: i2c: pad 0000: init
[ 1797.475505] nouveau 0000:09:00.0: i2c: pad 0000: -> off
[ 1797.475509] nouveau 0000:09:00.0: i2c: pad 0001: init
[ 1797.475510] nouveau 0000:09:00.0: i2c: pad 0001: -> off
[ 1797.475514] nouveau 0000:09:00.0: i2c: pad 0002: init
[ 1797.475516] nouveau 0000:09:00.0: i2c: pad 0002: -> off
[ 1797.475520] nouveau 0000:09:00.0: i2c: pad 0003: init
[ 1797.475522] nouveau 0000:09:00.0: i2c: pad 0003: -> off
[ 1797.475526] nouveau 0000:09:00.0: i2c: pad 010e: init
[ 1797.475527] nouveau 0000:09:00.0: i2c: pad 010e: -> off
[ 1797.475529] nouveau 0000:09:00.0: i2c: bus 0000: init
[ 1797.475531] nouveau 0000:09:00.0: i2c: bus 0001: init
[ 1797.475533] nouveau 0000:09:00.0: i2c: bus 0002: init
[ 1797.475535] nouveau 0000:09:00.0: i2c: bus 0005: init
[ 1797.475537] nouveau 0000:09:00.0: i2c: bus 0006: init
[ 1797.475539] nouveau 0000:09:00.0: i2c: bus 0007: init
[ 1797.475540] nouveau 0000:09:00.0: i2c: bus 0008: init
[ 1797.475542] nouveau 0000:09:00.0: i2c: bus 0009: init
[ 1797.475544] nouveau 0000:09:00.0: i2c: aux 000a: init
[ 1797.475546] nouveau 0000:09:00.0: i2c: aux 000b: init
[ 1797.475547] nouveau 0000:09:00.0: i2c: aux 000c: init
[ 1797.475549] nouveau 0000:09:00.0: i2c: aux 000d: init
[ 1797.475550] nouveau 0000:09:00.0: i2c: init completed in 65us
[ 1797.475552] nouveau 0000:09:00.0: fuse: init running...
[ 1797.475553] nouveau 0000:09:00.0: fuse: init completed in 0us
[ 1797.475555] nouveau 0000:09:00.0: mxm: init running...
[ 1797.475556] nouveau 0000:09:00.0: mxm: init completed in 0us
[ 1797.475558] nouveau 0000:09:00.0: mc: init running...
[ 1797.475560] nouveau 0000:09:00.0: mc: init completed in 0us
[ 1797.475561] nouveau 0000:09:00.0: bus: init running...
[ 1797.475564] nouveau 0000:09:00.0: bus: init completed in 0us
[ 1797.475565] nouveau 0000:09:00.0: timer: init running...
[ 1797.475567] nouveau 0000:09:00.0: timer: input frequency : 27000Hz
[ 1797.475568] nouveau 0000:09:00.0: timer: input multiplier: 3
[ 1797.475570] nouveau 0000:09:00.0: timer: numerator       : 00000144
[ 1797.475571] nouveau 0000:09:00.0: timer: denominator     : 0000007d
[ 1797.475573] nouveau 0000:09:00.0: timer: timer frequency : 31250Hz
[ 1797.475576] nouveau 0000:09:00.0: timer: time low        : 6f952697
[ 1797.475577] nouveau 0000:09:00.0: timer: time high       : 000001a2
[ 1797.475580] nouveau 0000:09:00.0: timer: init completed in 13us
[ 1797.475582] nouveau 0000:09:00.0: imem: init running...
[ 1797.475583] nouveau 0000:09:00.0: imem: one-time init running...
[ 1797.475585] nouveau 0000:09:00.0: imem: one-time init completed in 0us
[ 1797.475586] nouveau 0000:09:00.0: imem: init completed in 3us
[ 1797.475588] nouveau 0000:09:00.0: fb: init running...
[ 1797.475589] nouveau 0000:09:00.0: fb: one-time init running...
[ 1797.475601] nouveau 0000:09:00.0: fb: 4 FBP(s)
[ 1797.475609] nouveau 0000:09:00.0: fb: FBP 0: 1024 MiB, 1 LTC(s)
[ 1797.475617] nouveau 0000:09:00.0: fb: FBP 1: 1024 MiB, 1 LTC(s)
[ 1797.475625] nouveau 0000:09:00.0: fb: FBP 2: 1024 MiB, 1 LTC(s)
[ 1797.475633] nouveau 0000:09:00.0: fb: FBP 3: 1024 MiB, 1 LTC(s)
[ 1797.475635] nouveau 0000:09:00.0: fb: Lower: 4096 MiB @ 0000000000
[ 1797.475637] nouveau 0000:09:00.0: fb: Upper:    0 MiB @ 0240000000
[ 1797.475638] nouveau 0000:09:00.0: fb: Total: 4096 MiB
[ 1797.475640] nouveau 0000:09:00.0: fb: 4096 MiB GDDR5
[ 1797.475661] nouveau 0000:09:00.0: imem: new 00020000 00001000 1: 00ffee0000 0000020000
[ 1797.485460] nouveau 0000:09:00.0: imem: new 00020000 00001000 1: 00ffec0000 0000020000
[ 1797.494498] nouveau 0000:09:00.0: fb: one-time init completed in 18907us
[ 1797.494513] nouveau 0000:09:00.0: fb: 0x0000a814[0]: RAM_RESTRICT_ZM_REG_GROUP	R[0x0011e67c] 0x04 0x01
[ 1797.494515] nouveau 0000:09:00.0: fb: 0x0000a81b[0]: 	R[0x11e67c] = {
[ 1797.494517] nouveau 0000:09:00.0: fb: 0x0000a81b[0]: 		0xfff10000
[ 1797.494518] nouveau 0000:09:00.0: fb: 0x0000a81f[0]: 		0xfff10000
[ 1797.494520] nouveau 0000:09:00.0: fb: 0x0000a823[0]: 		0xfff10000
[ 1797.494522] nouveau 0000:09:00.0: fb: 0x0000a827[0]: 		0xfff10000
[ 1797.494523] nouveau 0000:09:00.0: fb: 0x0000a82b[0]: 		0xfff10000
[ 1797.494525] nouveau 0000:09:00.0: fb: 0x0000a82f[0]: 		0xfff10000
[ 1797.494527] nouveau 0000:09:00.0: fb: 0x0000a833[0]: 		0xfff10000 *
[ 1797.494528] nouveau 0000:09:00.0: fb: 0x0000a837[0]: 		0xfff10000
[ 1797.494530] nouveau 0000:09:00.0: fb: 0x0000a83b[0]: 	}
[ 1797.494532] nouveau 0000:09:00.0: fb: 0x0000a83b[0]: RAM_RESTRICT_ZM_REG_GROUP	R[0x0011e708] 0x04 0x01
[ 1797.494534] nouveau 0000:09:00.0: fb: 0x0000a842[0]: 	R[0x11e708] = {
[ 1797.494535] nouveau 0000:09:00.0: fb: 0x0000a842[0]: 		0x00030000
[ 1797.494537] nouveau 0000:09:00.0: fb: 0x0000a846[0]: 		0x00030000
[ 1797.494539] nouveau 0000:09:00.0: fb: 0x0000a84a[0]: 		0x00030000
[ 1797.494540] nouveau 0000:09:00.0: fb: 0x0000a84e[0]: 		0x00030000
[ 1797.494542] nouveau 0000:09:00.0: fb: 0x0000a852[0]: 		0x00020330
[ 1797.494543] nouveau 0000:09:00.0: fb: 0x0000a856[0]: 		0x00030221
[ 1797.494545] nouveau 0000:09:00.0: fb: 0x0000a85a[0]: 		0x00030222 *
[ 1797.494547] nouveau 0000:09:00.0: fb: 0x0000a85e[0]: 		0x00030002
[ 1797.494548] nouveau 0000:09:00.0: fb: 0x0000a862[0]: 	}
[ 1797.494550] nouveau 0000:09:00.0: fb: 0x0000a862[0]: RAM_RESTRICT_ZM_REG_GROUP	R[0x0011e6a0] 0x04 0x06
[ 1797.494552] nouveau 0000:09:00.0: fb: 0x0000a869[0]: 	R[0x11e6a0] = {
[ 1797.494554] nouveau 0000:09:00.0: fb: 0x0000a869[0]: 		0x06060606
[ 1797.494555] nouveau 0000:09:00.0: fb: 0x0000a86d[0]: 		0x06060606
[ 1797.494557] nouveau 0000:09:00.0: fb: 0x0000a871[0]: 		0x06060606
[ 1797.494558] nouveau 0000:09:00.0: fb: 0x0000a875[0]: 		0x06060606
[ 1797.494560] nouveau 0000:09:00.0: fb: 0x0000a879[0]: 		0x07070707
[ 1797.494562] nouveau 0000:09:00.0: fb: 0x0000a87d[0]: 		0x04040404
[ 1797.494563] nouveau 0000:09:00.0: fb: 0x0000a881[0]: 		0x04040404 *
[ 1797.494565] nouveau 0000:09:00.0: fb: 0x0000a885[0]: 		0x05050505
[ 1797.494567] nouveau 0000:09:00.0: fb: 0x0000a889[0]: 	}
[ 1797.494568] nouveau 0000:09:00.0: fb: 0x0000a889[0]: 	R[0x11e6a4] = {
[ 1797.494570] nouveau 0000:09:00.0: fb: 0x0000a889[0]: 		0x06060606
[ 1797.494571] nouveau 0000:09:00.0: fb: 0x0000a88d[0]: 		0x06060606
[ 1797.494573] nouveau 0000:09:00.0: fb: 0x0000a891[0]: 		0x06060606
[ 1797.494575] nouveau 0000:09:00.0: fb: 0x0000a895[0]: 		0x06060606
[ 1797.494576] nouveau 0000:09:00.0: fb: 0x0000a899[0]: 		0x07070707
[ 1797.494578] nouveau 0000:09:00.0: fb: 0x0000a89d[0]: 		0x04040404
[ 1797.494579] nouveau 0000:09:00.0: fb: 0x0000a8a1[0]: 		0x04040404 *
[ 1797.494581] nouveau 0000:09:00.0: fb: 0x0000a8a5[0]: 		0x05050505
[ 1797.494583] nouveau 0000:09:00.0: fb: 0x0000a8a9[0]: 	}
[ 1797.494584] nouveau 0000:09:00.0: fb: 0x0000a8a9[0]: 	R[0x11e6a8] = {
[ 1797.494586] nouveau 0000:09:00.0: fb: 0x0000a8a9[0]: 		0x0f0f0f0f
[ 1797.494588] nouveau 0000:09:00.0: fb: 0x0000a8ad[0]: 		0x0f0f0f0f
[ 1797.494589] nouveau 0000:09:00.0: fb: 0x0000a8b1[0]: 		0x0f0f0f0f
[ 1797.494591] nouveau 0000:09:00.0: fb: 0x0000a8b5[0]: 		0x0f0f0f0f
[ 1797.494592] nouveau 0000:09:00.0: fb: 0x0000a8b9[0]: 		0x0f0f0f0f
[ 1797.494594] nouveau 0000:09:00.0: fb: 0x0000a8bd[0]: 		0x0f0f0f0f
[ 1797.494595] nouveau 0000:09:00.0: fb: 0x0000a8c1[0]: 		0x0f0f0f0f *
[ 1797.494597] nouveau 0000:09:00.0: fb: 0x0000a8c5[0]: 		0x0f0f0f0f
[ 1797.494599] nouveau 0000:09:00.0: fb: 0x0000a8c9[0]: 	}
[ 1797.494600] nouveau 0000:09:00.0: fb: 0x0000a8c9[0]: 	R[0x11e6ac] = {
[ 1797.494602] nouveau 0000:09:00.0: fb: 0x0000a8c9[0]: 		0x0f0f0f0f
[ 1797.494604] nouveau 0000:09:00.0: fb: 0x0000a8cd[0]: 		0x0f0f0f0f
[ 1797.494605] nouveau 0000:09:00.0: fb: 0x0000a8d1[0]: 		0x0f0f0f0f
[ 1797.494607] nouveau 0000:09:00.0: fb: 0x0000a8d5[0]: 		0x0f0f0f0f
[ 1797.494608] nouveau 0000:09:00.0: fb: 0x0000a8d9[0]: 		0x0f0f0f0f
[ 1797.494610] nouveau 0000:09:00.0: fb: 0x0000a8dd[0]: 		0x0f0f0f0f
[ 1797.494612] nouveau 0000:09:00.0: fb: 0x0000a8e1[0]: 		0x0f0f0f0f *
[ 1797.494613] nouveau 0000:09:00.0: fb: 0x0000a8e5[0]: 		0x0f0f0f0f
[ 1797.494615] nouveau 0000:09:00.0: fb: 0x0000a8e9[0]: 	}
[ 1797.494617] nouveau 0000:09:00.0: fb: 0x0000a8e9[0]: 	R[0x11e6b0] = {
[ 1797.494618] nouveau 0000:09:00.0: fb: 0x0000a8e9[0]: 		0x05050505
[ 1797.494620] nouveau 0000:09:00.0: fb: 0x0000a8ed[0]: 		0x05050505
[ 1797.494621] nouveau 0000:09:00.0: fb: 0x0000a8f1[0]: 		0x05050505
[ 1797.494623] nouveau 0000:09:00.0: fb: 0x0000a8f5[0]: 		0x05050505
[ 1797.494625] nouveau 0000:09:00.0: fb: 0x0000a8f9[0]: 		0x06060606
[ 1797.494626] nouveau 0000:09:00.0: fb: 0x0000a8fd[0]: 		0x06060606
[ 1797.494628] nouveau 0000:09:00.0: fb: 0x0000a901[0]: 		0x06060606 *
[ 1797.494630] nouveau 0000:09:00.0: fb: 0x0000a905[0]: 		0x05050505
[ 1797.494631] nouveau 0000:09:00.0: fb: 0x0000a909[0]: 	}
[ 1797.494633] nouveau 0000:09:00.0: fb: 0x0000a909[0]: 	R[0x11e6b4] = {
[ 1797.494634] nouveau 0000:09:00.0: fb: 0x0000a909[0]: 		0x05050505
[ 1797.494636] nouveau 0000:09:00.0: fb: 0x0000a90d[0]: 		0x05050505
[ 1797.494638] nouveau 0000:09:00.0: fb: 0x0000a911[0]: 		0x05050505
[ 1797.494639] nouveau 0000:09:00.0: fb: 0x0000a915[0]: 		0x05050505
[ 1797.494641] nouveau 0000:09:00.0: fb: 0x0000a919[0]: 		0x06060606
[ 1797.494642] nouveau 0000:09:00.0: fb: 0x0000a91d[0]: 		0x06060606
[ 1797.494644] nouveau 0000:09:00.0: fb: 0x0000a921[0]: 		0x06060606 *
[ 1797.494646] nouveau 0000:09:00.0: fb: 0x0000a925[0]: 		0x05050505
[ 1797.494647] nouveau 0000:09:00.0: fb: 0x0000a929[0]: 	}
[ 1797.494649] nouveau 0000:09:00.0: fb: 0x0000a929[0]: DONE
[ 1797.494661] nouveau 0000:09:00.0: fb: 0x0000a92a[0]: RAM_RESTRICT_ZM_REG_GROUP	R[0x0011e67c] 0x04 0x01
[ 1797.494663] nouveau 0000:09:00.0: fb: 0x0000a931[0]: 	R[0x11e67c] = {
[ 1797.494664] nouveau 0000:09:00.0: fb: 0x0000a931[0]: 		0xffff0000
[ 1797.494666] nouveau 0000:09:00.0: fb: 0x0000a935[0]: 		0xffff0000
[ 1797.494668] nouveau 0000:09:00.0: fb: 0x0000a939[0]: 		0xffff0000
[ 1797.494669] nouveau 0000:09:00.0: fb: 0x0000a93d[0]: 		0xffff0000
[ 1797.494671] nouveau 0000:09:00.0: fb: 0x0000a941[0]: 		0xffff0000
[ 1797.494673] nouveau 0000:09:00.0: fb: 0x0000a945[0]: 		0xffff0000
[ 1797.494674] nouveau 0000:09:00.0: fb: 0x0000a949[0]: 		0xffff0000 *
[ 1797.494676] nouveau 0000:09:00.0: fb: 0x0000a94d[0]: 		0xffff0000
[ 1797.494678] nouveau 0000:09:00.0: fb: 0x0000a951[0]: 	}
[ 1797.494679] nouveau 0000:09:00.0: fb: 0x0000a951[0]: RAM_RESTRICT_ZM_REG_GROUP	R[0x0011e708] 0x04 0x01
[ 1797.494681] nouveau 0000:09:00.0: fb: 0x0000a958[0]: 	R[0x11e708] = {
[ 1797.494683] nouveau 0000:09:00.0: fb: 0x0000a958[0]: 		0x00030000
[ 1797.494684] nouveau 0000:09:00.0: fb: 0x0000a95c[0]: 		0x00030000
[ 1797.494686] nouveau 0000:09:00.0: fb: 0x0000a960[0]: 		0x00030000
[ 1797.494688] nouveau 0000:09:00.0: fb: 0x0000a964[0]: 		0x00030000
[ 1797.494689] nouveau 0000:09:00.0: fb: 0x0000a968[0]: 		0x00030552
[ 1797.494691] nouveau 0000:09:00.0: fb: 0x0000a96c[0]: 		0x00030552
[ 1797.494692] nouveau 0000:09:00.0: fb: 0x0000a970[0]: 		0x00030552 *
[ 1797.494694] nouveau 0000:09:00.0: fb: 0x0000a974[0]: 		0x00030550
[ 1797.494696] nouveau 0000:09:00.0: fb: 0x0000a978[0]: 	}
[ 1797.494697] nouveau 0000:09:00.0: fb: 0x0000a978[0]: RAM_RESTRICT_ZM_REG_GROUP	R[0x0011e6a0] 0x04 0x06
[ 1797.494699] nouveau 0000:09:00.0: fb: 0x0000a97f[0]: 	R[0x11e6a0] = {
[ 1797.494701] nouveau 0000:09:00.0: fb: 0x0000a97f[0]: 		0x00000000
[ 1797.494703] nouveau 0000:09:00.0: fb: 0x0000a983[0]: 		0x00000000
[ 1797.494704] nouveau 0000:09:00.0: fb: 0x0000a987[0]: 		0x00000000
[ 1797.494706] nouveau 0000:09:00.0: fb: 0x0000a98b[0]: 		0x00000000
[ 1797.494707] nouveau 0000:09:00.0: fb: 0x0000a98f[0]: 		0x00000000
[ 1797.494709] nouveau 0000:09:00.0: fb: 0x0000a993[0]: 		0x00000000
[ 1797.494710] nouveau 0000:09:00.0: fb: 0x0000a997[0]: 		0x00000000 *
[ 1797.494712] nouveau 0000:09:00.0: fb: 0x0000a99b[0]: 		0x00000000
[ 1797.494714] nouveau 0000:09:00.0: fb: 0x0000a99f[0]: 	}
[ 1797.494715] nouveau 0000:09:00.0: fb: 0x0000a99f[0]: 	R[0x11e6a4] = {
[ 1797.494717] nouveau 0000:09:00.0: fb: 0x0000a99f[0]: 		0x00000000
[ 1797.494719] nouveau 0000:09:00.0: fb: 0x0000a9a3[0]: 		0x00000000
[ 1797.494720] nouveau 0000:09:00.0: fb: 0x0000a9a7[0]: 		0x00000000
[ 1797.494722] nouveau 0000:09:00.0: fb: 0x0000a9ab[0]: 		0x00000000
[ 1797.494723] nouveau 0000:09:00.0: fb: 0x0000a9af[0]: 		0x00000000
[ 1797.494725] nouveau 0000:09:00.0: fb: 0x0000a9b3[0]: 		0x00000000
[ 1797.494727] nouveau 0000:09:00.0: fb: 0x0000a9b7[0]: 		0x00000000 *
[ 1797.494729] nouveau 0000:09:00.0: fb: 0x0000a9bb[0]: 		0x00000000
[ 1797.494730] nouveau 0000:09:00.0: fb: 0x0000a9bf[0]: 	}
[ 1797.494732] nouveau 0000:09:00.0: fb: 0x0000a9bf[0]: 	R[0x11e6a8] = {
[ 1797.494733] nouveau 0000:09:00.0: fb: 0x0000a9bf[0]: 		0x00000000
[ 1797.494735] nouveau 0000:09:00.0: fb: 0x0000a9c3[0]: 		0x00000000
[ 1797.494736] nouveau 0000:09:00.0: fb: 0x0000a9c7[0]: 		0x00000000
[ 1797.494738] nouveau 0000:09:00.0: fb: 0x0000a9cb[0]: 		0x00000000
[ 1797.494740] nouveau 0000:09:00.0: fb: 0x0000a9cf[0]: 		0x00000000
[ 1797.494741] nouveau 0000:09:00.0: fb: 0x0000a9d3[0]: 		0x00000000
[ 1797.494743] nouveau 0000:09:00.0: fb: 0x0000a9d7[0]: 		0x00000000 *
[ 1797.494745] nouveau 0000:09:00.0: fb: 0x0000a9db[0]: 		0x00000000
[ 1797.494746] nouveau 0000:09:00.0: fb: 0x0000a9df[0]: 	}
[ 1797.494748] nouveau 0000:09:00.0: fb: 0x0000a9df[0]: 	R[0x11e6ac] = {
[ 1797.494749] nouveau 0000:09:00.0: fb: 0x0000a9df[0]: 		0x00000000
[ 1797.494751] nouveau 0000:09:00.0: fb: 0x0000a9e3[0]: 		0x00000000
[ 1797.494753] nouveau 0000:09:00.0: fb: 0x0000a9e7[0]: 		0x00000000
[ 1797.494754] nouveau 0000:09:00.0: fb: 0x0000a9eb[0]: 		0x00000000
[ 1797.494756] nouveau 0000:09:00.0: fb: 0x0000a9ef[0]: 		0x00000000
[ 1797.494757] nouveau 0000:09:00.0: fb: 0x0000a9f3[0]: 		0x00000000
[ 1797.494759] nouveau 0000:09:00.0: fb: 0x0000a9f7[0]: 		0x00000000 *
[ 1797.494761] nouveau 0000:09:00.0: fb: 0x0000a9fb[0]: 		0x00000000
[ 1797.494762] nouveau 0000:09:00.0: fb: 0x0000a9ff[0]: 	}
[ 1797.494764] nouveau 0000:09:00.0: fb: 0x0000a9ff[0]: 	R[0x11e6b0] = {
[ 1797.494765] nouveau 0000:09:00.0: fb: 0x0000a9ff[0]: 		0x00000000
[ 1797.494767] nouveau 0000:09:00.0: fb: 0x0000aa03[0]: 		0x00000000
[ 1797.494769] nouveau 0000:09:00.0: fb: 0x0000aa07[0]: 		0x00000000
[ 1797.494770] nouveau 0000:09:00.0: fb: 0x0000aa0b[0]: 		0x00000000
[ 1797.494772] nouveau 0000:09:00.0: fb: 0x0000aa0f[0]: 		0x00000000
[ 1797.494773] nouveau 0000:09:00.0: fb: 0x0000aa13[0]: 		0x00000000
[ 1797.494775] nouveau 0000:09:00.0: fb: 0x0000aa17[0]: 		0x00000000 *
[ 1797.494777] nouveau 0000:09:00.0: fb: 0x0000aa1b[0]: 		0x00000000
[ 1797.494778] nouveau 0000:09:00.0: fb: 0x0000aa1f[0]: 	}
[ 1797.494780] nouveau 0000:09:00.0: fb: 0x0000aa1f[0]: 	R[0x11e6b4] = {
[ 1797.494782] nouveau 0000:09:00.0: fb: 0x0000aa1f[0]: 		0x00000000
[ 1797.494783] nouveau 0000:09:00.0: fb: 0x0000aa23[0]: 		0x00000000
[ 1797.494785] nouveau 0000:09:00.0: fb: 0x0000aa27[0]: 		0x00000000
[ 1797.494786] nouveau 0000:09:00.0: fb: 0x0000aa2b[0]: 		0x00000000
[ 1797.494788] nouveau 0000:09:00.0: fb: 0x0000aa2f[0]: 		0x00000000
[ 1797.494789] nouveau 0000:09:00.0: fb: 0x0000aa33[0]: 		0x00000000
[ 1797.494791] nouveau 0000:09:00.0: fb: 0x0000aa37[0]: 		0x00000000 *
[ 1797.494793] nouveau 0000:09:00.0: fb: 0x0000aa3b[0]: 		0x00000000
[ 1797.494795] nouveau 0000:09:00.0: fb: 0x0000aa3f[0]: 	}
[ 1797.494797] nouveau 0000:09:00.0: fb: 0x0000aa3f[0]: DONE
[ 1797.495295] nouveau 0000:09:00.0: fb: init completed in 19705us
[ 1797.495297] nouveau 0000:09:00.0: ltc: init running...
[ 1797.495299] nouveau 0000:09:00.0: ltc: one-time init running...
[ 1797.495306] nouveau 0000:09:00.0: ltc: one-time init completed in 6us
[ 1797.495386] nouveau 0000:09:00.0: ltc: init completed in 87us
[ 1797.495387] nouveau 0000:09:00.0: mmu: init running...
[ 1797.495389] nouveau 0000:09:00.0: mmu: one-time init running...
[ 1797.495391] nouveau 0000:09:00.0: mmu: one-time init completed in 0us
[ 1797.495392] nouveau 0000:09:00.0: mmu: init completed in 4us
[ 1797.495394] nouveau 0000:09:00.0: bar: init running...
[ 1797.495395] nouveau 0000:09:00.0: bar: one-time init running...
[ 1797.495397] nouveau 0000:09:00.0: imem: new 00001000 00000000 0: 00ffbb7000 0000001000
[ 1797.495404] nouveau 0000:09:00.0: imem: new 00010000 00001000 1: 00ffba7000 0000010000
[ 1797.499929] nouveau 0000:09:00.0: imem: new 00040000 00001000 1: 00ffb67000 0000040000
[ 1797.517692] nouveau 0000:09:00.0: mmu: bar2: getref 0 mapref 1 sparse 0 shift: 12 align: 0 size: 0000000000040000
[ 1797.517768] nouveau 0000:09:00.0: imem: new 00001000 00000000 0: 00ffb66000 0000001000
[ 1797.517774] nouveau 0000:09:00.0: imem: new 00010000 00001000 1: 00ffb56000 0000010000
[ 1797.517776] nouveau 0000:09:00.0: mmu: bar2: getref 0 mapref 1 sparse 0 shift: 12 align: 0 size: 0000000000010000
[ 1797.517820] nouveau 0000:09:00.0: mmu: bar2: getref 0 mapref 1 sparse 0 shift: 12 align: 0 size: 0000000000001000
[ 1797.517840] nouveau 0000:09:00.0: bar: one-time init completed in 22444us
[ 1797.517853] nouveau 0000:09:00.0: bar: init completed in 22458us
[ 1797.517855] nouveau 0000:09:00.0: pmu: init running...
[ 1797.518304] nouveau 0000:09:00.0: pmu: init completed in 447us
[ 1797.518305] nouveau 0000:09:00.0: volt: init running...
[ 1797.518307] nouveau 0000:09:00.0: volt: one-time init running...
[ 1797.518314] nouveau 0000:09:00.0: volt: speedo 6a3
